Name,Type,Latitude,Longitude
옛골토성,음식점,37.4835734,126.9811004
오뎅수산,음식점,37.4991543,126.9435567
달콩커피,음식점,37.4976141,126.9533347
행복한 밥상,음식점,37.5079772,126.9476761
이찌돈까스,음식점,37.4789088,126.9810066
벨아미,음식점,37.4770899,126.9804163
남원집,음식점,37.5009717,126.9324274
비에이치씨치킨(BHC),음식점,37.5070394,126.9584596
스시가,음식점,37.4843366,126.981314
워너커피남성역점,음식점,37.4848044,126.9723761
피자헤븐 상도점,음식점,37.5046893,126.945959
정금맛뜰,음식점,37.4946969,126.9781509
이수오뎅,음식점,37.4857596,126.9807157
고깃집,음식점,37.5071805,126.9654086
케이콜라보김밥상도점,음식점,37.499214,126.9514712
코웍비스트로,음식점,37.4948766,126.9576001
요리조리분식.포차,음식점,37.5078369,126.9638183
통큰포차,음식점,37.4847061,126.9692634
부어치킨,음식점,37.5075743,126.9619218
김종구참치박사,음식점,37.4786878,126.980978
화끈불끈,음식점,37.4776187,126.9776922
본가 풍년집,음식점,37.4949744,126.9551086
조은설렁탕,음식점,37.4997898,126.9323594
바보스장승배기점,음식점,37.5054021,126.9431441
곱창의 전설,음식점,37.5065542,126.9570616
용팔이 양꼬치,음식점,37.4878916,126.9130028
마마부찌,음식점,37.5121258,126.9462911
숭실골 고기마을,음식점,37.4947463,126.9579457
족발천하,음식점,37.4984826,126.9436035
큰마루,음식점,37.5128274,126.9420213
천안문,음식점,37.4951836,126.9271766
크래프트 한스 이수점,음식점,37.4877518,126.9798688
육회일도씨,음식점,37.5129885,126.9460323
피자알볼로 사당점,음식점,37.4848855,126.9698976
우나 앤 쿠(UNA & QU),음식점,37.5132177,126.9296389
궁중함흥냉면,음식점,37.503578,126.9454193
꼬끼오숯불통닭,음식점,37.5085612,126.9469904
커피요정,음식점,37.5126631,126.9421831
다채 상도점,음식점,37.4972114,126.9506013
고란초,음식점,37.4951836,126.9271766
꼬마,음식점,37.5138113,126.9419181
짬뽕상회,음식점,37.4983576,126.9207132
상원,음식점,37.4777146,126.9785751
커피홀릭,음식점,37.5075037,126.9636307
고기애참숯,음식점,37.5108466,126.9450577
국수마당,음식점,37.507258,126.9631466
실내포차 중대촌,음식점,37.5024381,126.9583513
연탄집,음식점,37.512225,126.9438736
낙지세상,음식점,37.4881706,126.9071041
육갈탕(노량진2호점),음식점,37.5113711,126.9447136
배꼽시계충전소,음식점,37.4894534,126.9097099
이디야커피중대후문점,음식점,37.5047935,126.9530208
명성,음식점,37.5033896,126.9391778
커피 팩토리 쏘,음식점,37.5125144,126.9353645
소보정,음식점,37.5125371,126.9420073
손스 스터디카페,음식점,37.5134622,126.9452938
장원불막창,음식점,37.4986972,126.9334991
사천순대국,음식점,37.5008701,126.9374536
맛있는집 소풍,음식점,37.5053511,126.9465209
금강식당,음식점,37.5022039,126.937083
델루가,음식점,37.5123785,126.9471393
오븐마루상도점,음식점,37.4984752,126.9512746
찌개와육회,음식점,37.4778895,126.9785817
더마니치킨,음식점,37.5084548,126.9621517
남원골,음식점,37.4851451,126.9797708
백채남성역점,음식점,37.4834048,126.9730725
유명한 포차,음식점,37.4909867,126.9087072
정화,음식점,37.4805007,126.9806707
할매순대국,음식점,37.4837506,126.9724301
달봉비어,음식점,37.5043139,126.9365475
다다에(DAdaAe),음식점,37.5146133,126.9299221
동네카페 고커피,음식점,37.4983515,126.944872
피자보이시나,음식점,37.5118247,126.9453599
포36거리,음식점,37.5144904,126.9309804
팬쿡,음식점,37.4875511,126.9801045
찜마을,음식점,37.5025476,126.9346273
마코토,음식점,37.4799076,126.9814792
영동생고기,음식점,37.5085081,126.9617471
해물포차꼴통,음식점,37.5086306,126.9403387
육수당노량진점,음식점,37.5133706,126.9439197
코코스중앙식당,음식점,37.5048179,126.953233
밀짚모자,음식점,37.5044113,126.9505673
공간이다,음식점,37.5130014,126.9423322
꿈꾸는돼지,음식점,37.4982582,126.9275997
카페에뚜(cafe e tu),음식점,37.5008701,126.9374536
로스팅 포인트,음식점,37.4808423,126.9781775
카페설(CAFESEOL),음식점,37.498451,126.9432986
마포숯불갈비,음식점,37.4825291,126.9757846
맛나분식,음식점,37.498052,126.9344865
앨리스,음식점,37.4884144,126.9790762
더기똥찬수제햄버거&컵밥본점,음식점,37.5007812,126.937585
영동국수,음식점,37.512422,126.9429376
문어궁,음식점,37.4777146,126.9785751
더블유퍼블릭바(W public bar),음식점,37.4773348,126.9798736
MOON 나이트 1000냥 호프,음식점,37.5093022,126.9618866
엄마김밥,음식점,37.4969952,126.9241617
짱큰대구대가리 이수역점,음식점,37.4855743,126.9805328
장군식당,음식점,37.4893919,126.9695839
준이네,음식점,37.4878971,126.9794813
북경양꼬치,음식점,37.4896776,126.9808445
카페라미(cafe Rami),음식점,37.5006378,126.9326674
예호프,음식점,37.5120184,126.9376202
처갓집양념치킨 사당점,음식점,37.4815006,126.9724168
만남의집,음식점,37.4996897,126.9785099
강정이 기가막혀,음식점,37.4850631,126.978734
달의둥지 (Coffee Roasters),음식점,37.4853746,126.971224
고품양.곱창품은양꼬치,음식점,37.4991699,126.9211562
아몬드 블루,음식점,37.5071805,126.9654086
노나매기 단체급식 협동조합,음식점,37.4804353,126.9715642
릴리펏 사당점,음식점,37.4831049,126.9733016
배때기,음식점,37.4776948,126.9780598
여서묵자,음식점,37.4858504,126.9814167
미스터보쌈5379 상도점,음식점,37.4989275,126.9336586
옛날 보리밥집,음식점,37.5064602,126.9626905
미친노가리 노량진점,음식점,37.5086207,126.9399339
미학당,음식점,37.4945341,126.9605598
닭발집,음식점,37.5086207,126.9399339
미스터보쌈,음식점,37.4842614,126.9735515
꼬꼬닭발& 찜닭,음식점,37.5106638,126.9318844
아이러브피자 노량진2동점,음식점,37.5122316,126.9380844
까로치아(CAROCIA),음식점,37.5131457,126.9380262
율' S 닭한마리,음식점,37.4981615,126.9431658
역전우동0410 &  빽다방 동작남성점,음식점,37.4834621,126.9742782
쭈꾸미;술관,음식점,37.4830318,126.9726615
고려왕보쌈愛 감자탕,음식점,37.4989368,126.9278105
노가리아라,음식점,37.5075666,126.9643345
달려라 봉쥬비어,음식점,37.5124998,126.9439749
서가앤쿡 이수점,음식점,37.4873202,126.9814397
옹기종기식당,음식점,37.4884923,126.9807894
롤링김밥,음식점,37.496504,126.9491026
또와불닭발,음식점,37.4826689,126.9732104
니뽕 내뽕,음식점,37.4874357,126.9813567
푸드뱅크,음식점,37.4989919,126.9402058
백암집,음식점,37.4880519,126.9795628
느보(Cafe Nebo),음식점,37.5121743,126.9404323
유메스시,음식점,37.5120751,126.9359047
명랑핫도그 신대방1동점,음식점,37.4945424,126.9113669
마평리,음식점,37.5033609,126.9389938
옛날그집,음식점,37.5084782,126.939919
썬더치킨,음식점,37.5026819,126.9365311
문차이나,음식점,37.5003136,126.9419028
냄비마차,음식점,37.4866274,126.9803025
젠사이야,음식점,37.4948978,126.9568433
바르다 김선생(이수점),음식점,37.4874357,126.9813567
신가네,음식점,37.4776365,126.9782991
달봉비어 노량진점,음식점,37.5124135,126.9356612
오부장치킨,음식점,37.5101412,126.9461301
해물포차꼴통,음식점,37.5058114,126.9343468
뉴욕핫도그앤커피,음식점,37.510791,126.9450577
카페리빈,음식점,37.4891011,126.9100023
짬뽕타임 이수점,음식점,37.4843975,126.9804278
불타는 총각 떡볶이,음식점,37.5000348,126.9226253
실내포차,음식점,37.5014972,126.9374425
우리집 고시 부페,음식점,37.5132736,126.9461731
구룡포막회,음식점,37.4971934,126.9202086
마망베베 키즈카페 &  킨더레고팡,음식점,37.4986134,126.9295104
엄마손 맛집,음식점,37.4841887,126.9718316
빡가 Bros,음식점,37.5116073,126.9455371
봉마담쌀롱,음식점,37.4978796,126.9293738
카페다락,음식점,37.4880818,126.9105599
진땡이 신대방점,음식점,37.497917,126.9261468
대한해물,음식점,37.5123476,126.9443888
가마로강정,음식점,37.5073653,126.9521286
사당아바이 순대,음식점,37.4833752,126.9767194
유바,음식점,37.4853298,126.9799832
일미양꼬치엔칭다우,음식점,37.4840353,126.9805333
디오 Dio,음식점,37.5131509,126.9444408
준호네즉석떡볶이,음식점,37.4968806,126.9535395
아틀리에이노,음식점,37.4769253,126.9773252
홍콩반점0410신대방삼거리점,음식점,37.4990268,126.9299874
일차돌,음식점,37.4790504,126.9797768
상도동 차돌박이,음식점,37.5019507,126.9403856
프로스퍼(prosper),음식점,37.4990427,126.9255912
바오밥,음식점,37.5058114,126.9343468
7942(친구사이)포차,음식점,37.5120486,126.9515903
7번가피자 상도점,음식점,37.5073653,126.9521286
야생타운,음식점,37.4907005,126.9813938
스시향,음식점,37.4835905,126.9726697
품앗이,음식점,37.4857616,126.9804183
남성골,음식점,37.4830009,126.9752207
릴리펏(Lilliput)가맹사업본부,음식점,37.5035423,126.9658614
처갓집양념치킨 상도점,음식점,37.5073471,126.949474
순이네감자옹심이,음식점,37.4893481,126.9807676
엉터리생고기,음식점,37.5120765,126.943896
bhc치킨,음식점,37.5081714,126.9462154
커피온리 보라매점,음식점,37.4912097,126.9248657
니뽕내뽕,음식점,37.5075834,126.9600871
신선채,음식점,37.4839196,126.9717584
꼬꼬방집으로삼겹,음식점,37.4828691,126.9733286
술탄,음식점,37.4986134,126.9295104
쿠시257,음식점,37.484109,126.9732359
유쾌한쏘맥(이수역본점),음식점,37.4862754,126.9802327
사이시옷 2호점,음식점,37.5108319,126.9322428
백철판0410이수점,음식점,37.4856189,126.9807956
동보성,음식점,37.4902378,126.9085915
파스,음식점,37.4906999,126.9231054
702 SALOON(702 살룬),음식점,37.5065696,126.962195
우리보쌈&밥상,음식점,37.4995574,126.9265022
용달통닭  보라매역점,음식점,37.4988477,126.9209566
가마로강정 숭실대역점,음식점,37.4968806,126.9535395
우마이,음식점,37.4947992,126.9563889
cafe curve(카페커브),음식점,37.4977945,126.9284319
로켓김밥,음식점,37.5043977,126.9388559
치킨89 노량진,음식점,37.5124291,126.9379945
브이 브이,음식점,37.4771621,126.9809535
미스터 초이,음식점,37.4784054,126.9795776
우리집 칼국수,음식점,37.5061931,126.9626523
포도밭에서,음식점,37.4769253,126.9773252
품미,음식점,37.498552,126.9290035
별헤는밤,음식점,37.5118218,126.9448396
대박호프포차,음식점,37.4798872,126.9813088
풍년집정육식당,음식점,37.5004282,126.9495939
가장 맛있는 족발,음식점,37.483982,126.9730352
소망,음식점,37.4902378,126.9085915
영천본가 순대국,음식점,37.5035977,126.9419166
(주) 닥터로빈 흑석점,음식점,37.506384,126.9671558
리네낙지,음식점,37.5069527,126.9636779
타코야,음식점,37.5079645,126.9399127
바텀즈업,음식점,37.4990663,126.9397716
카페 퍼블리코,음식점,37.5052138,126.9342297
(주) 세녹코리아,음식점,37.484882,126.9813359
피자알볼로 노량진흑석점,음식점,37.5128487,126.9513846
닭사부,음식점,37.4876225,126.9071323
따뜻한 빵한끼 빱,음식점,37.4973208,126.9352353
힐링푸드,음식점,37.4875366,126.9093816
또래오래,음식점,37.4838237,126.9702706
정가네,음식점,37.5077246,126.9639488
맛있는야미가,음식점,37.4806075,126.9774876
크러쉬,음식점,37.4772044,126.9792819
큰손맘,음식점,37.5134296,126.9421412
장가네토종순대국Ⅱ,음식점,37.4786868,126.9794064
포차썸데이 숭실대점,음식점,37.494993,126.9564009
서울통닭&닭발,음식점,37.5113505,126.9442252
디디치킨(DD치킨),음식점,37.4950975,126.9567014
후쿠라멘,음식점,37.5126162,126.9436916
토방,음식점,37.5029616,126.9354742
청춘플랫폼,음식점,37.4968806,126.9350787
제이콜라보,음식점,37.5000211,126.9222059
매콤속초코다리앤갑오징어,음식점,37.4826689,126.9732104
미니자이언트,음식점,37.5072453,126.9586327
커피공방톡톡,음식점,37.4875841,126.9121942
낭만대포차,음식점,37.5125101,126.9432101
큰집돌솥추어탕,음식점,37.5132526,126.9339967
푸드홀릭,음식점,37.5075037,126.9636307
바리스타조앤,음식점,37.5077304,126.9631751
꼬꼬리아,음식점,37.5129851,126.9399192
엉터리생고기,음식점,37.4991442,126.9279274
메가커피 이수태평점,음식점,37.4875992,126.9808829
사당동맥주집,음식점,37.4834049,126.9749551
이태리상회,음식점,37.4833271,126.9750218
고모밥죠,음식점,37.5014312,126.9515573
플레고,음식점,37.5035423,126.9658614
경,음식점,37.4837499,126.9739023
어울이왕만두,음식점,37.4830425,126.9725427
기장멸치전문점,음식점,37.4859068,126.9806481
이가네,음식점,37.5045025,126.9233539
술의집,음식점,37.5104815,126.9403521
공평동 꼼장어 이수점,음식점,37.4866145,126.9808929
통닭연구소,음식점,37.4902378,126.9085915
미스터보쌈흑석점,음식점,37.5125373,126.9550798
봉구스 신대방점,음식점,37.495538,126.9151729
에프에프비,음식점,37.4861856,126.9794535
남해식당,음식점,37.4789669,126.9795993
산봉냉면,음식점,37.4866967,126.9814391
369호프,음식점,37.4894765,126.9073327
호로록떡볶이,음식점,37.4876225,126.9071323
가보자돈까스,음식점,37.5073177,126.9618417
냠냠냠,음식점,37.4972811,126.9504364
돼지가,음식점,37.5046607,126.9514528
최가네생삼겹살,음식점,37.4976892,126.9244775
스톤504,음식점,37.4946021,126.957535
어부사시가,음식점,37.5085081,126.9617471
아리랑컵밥,음식점,37.4944193,126.9563241
모스키친,음식점,37.4974963,126.9276479
Vine Cafe,음식점,37.4971188,126.9508265
양계장집아들 상도점,음식점,37.4985471,126.9435641
엄마손뷔페,음식점,37.5122861,126.9510418
술광장호프치킨,음식점,37.5082736,126.961419
노량진김양비어,음식점,37.5121005,126.9461806
압구정봉구비어(대방역점),음식점,37.5093464,126.9255874
호식이두마리치킨,음식점,37.4805274,126.9802079
콩마루,음식점,37.4844357,126.9786939
철판목장 노량진점,음식점,37.512123,126.9374253
또우리,음식점,37.5074839,126.9645528
자담상,음식점,37.5072918,126.9622783
